type,count
SMP168,2
VES075,2
LAL120_a,2
GNG549,2
DNg68,2
DNg109,2
DNg48,2
ICL002m,2
DNpe027,2
DNg14,2
GNG043,2
GNG515,2
AVLP708m,2
MeVC5,2
SAD055,2
SMP077,2
AVLP508,2
PS020,2
GNG282,2
LAL082,2
PVLP019,2
DNge056,2
GNG125,2
IB120,2
DNg43,2
GNG143,2
NPFL1-I,2
PS156,2
AVLP537,2
PS010,2
CL344_b,2
AVLP533,2
LHAD4a1,2
SMP597,2
GNG563,2
AVLP432,2
SLP411,2
PS274,2
aMe20,2
LAL169,2
LAL142,2
DNg59,2
LAL200,2
SMP109,2
SMP156,2
SMP456,2
PVLP115,2
DNp67,2
IB109,2
PS214,2
LHCENT6,2
PVLP094,2
PRW072,2
LAL141,2
PS047_a,2
DNpe055,2
DNge080,2
pC1x_a,2
ALIN2,2
DNge140,2
PLP209,2
GNG058,2
DNge007,2
AVLP543,2
PS300,2
ATL031,2
DNp60,2
AOTU027,2
DNge148,2
GNG627,2
PS213,2
GNG034,2
SLP469,2
LoVP49,2
MeVP38,2
CRE080_c,2
CL140,2
DNge100,2
AVLP536,2
PVLP069,2
SMP146,2
SMP577,2
AVLP454_b4,2
ICL013m_a,2
ATL030,2
DNge124,2
P1_18a,2
DNge128,2
DNg50,2
LHCENT5,2
IB009,2
WED109,2
AVLP505,2
LoVC13,2
PLP259,2
GNG025,2
SMP370,2
CB0992,2
Li36,2
LoVP86,2
DNge125,2
M_l2PNm14,2
DNge060,2
CL310,2
LoVP96,2
DNge010,2
SAD076,2
AVLP434_b,2
PVLP121,2
DNge028,2
AVLP343,2
AVLP160,2
GNG535,2
Cm32,2
WED070,2
GNG046,2
SLP471,2
5-HTPMPD01,2
CL115,2
MeVP41,2
VP4+_vPN,2
AVLP703m,2
AVLP081,2
VES027,2
aMe25,2
PLP093,2
AN06B014,2
GNG504,2
GNG134,2
CB0540,2
VES018,2
WED080,2
AOTU014,2
CB0477,2
LHAV3k1,2
PS175,2
PLP260,2
DNge069,2
PS173,2
DNge004,2
GNG094,2
SIP126m_b,2
WED069,2
GNG557,2
AMMC009,2
AN27X021,2
SMP014,2
GNG049,2
DNge122,2
IB093,2
DA1_vPN,2
LHPV1c2,2
GNG581,2
GNG588,2
DNp44,2
DNge022,2
AVLP614,2
PLP248,2
SMP184,2
LT75,2
MeVP43,2
PLP177,2
GNG097,2
SIP087,2
GNG668,2
GNG140,2
LoVP64,2
SMP036,2
DNg71,2
WED121,2
AN06B011,2
FB6C_a,2
AVLP563,2
PS089,2
SIP025,2
SLP278,2
VES048,2
CL064,2
CL309,2
PS180,2
MeVC8,2
SLP380,2
LHPV5e1,2
CL031,2
ExR3,2
VP5+Z_adPN,2
GNG322,2
AVLP591,2
LAL014,2
GNG509,2
MBON13,2
AVLP018,2
PS061,2
AVLP251,2
GNG287,2
GNG281,2
CB0466,2
LAL182,2
GNG139,2
CRE042,2
AVLP573,2
LHAD2b1,2
AVLP475_a,2
DNge104,2
DNge033,2
DNae004,2
DNg44,2
CB0432,2
GNG027,2
GNG578,2
GNG029,2
CRE048,2
GNG039,2
M_lv2PN9t49_a,2
WED076,2
DNge002,2
GNG026,2
DNg54,2
SAD114,2
PS057,2
CB0629,2
PVLP211m_c,2
PS232,2
DNpe030,2
CL303,2
GNG670,2
DA4l_adPN,2
aMe15,2
GNG030,2
DNpe049,2
GNG133,2
GNG285,2
DNge070,2
GNG095,2
WED187,2
CB0609,2
AVLP534,2
AVLP721m,2
PPM1205,2
CRE076,2
DNge098,2
DNde001,2
GNG158,2
SLP059,2
DNpe020,2
CL007,2
VP1l+VP3_ilPN,2
pC1x_d,2
OA-VUMa5,2
AVLP724m,2
PPL108,2
AVLP757m,2
SLP239,2
LAL051,2
Z_vPNml1,2
SIP052,2
AVLP716m,2
IB097,2
GNG495,2
MeVP33,2
AN08B014,2
LAL102,2
PS011,2
SAD094,2
LAL165,2
MeVP30,2
SMP554,2
PLP004,2
AVLP503,2
PVLP090,2
LAL172,2
CL075_b,2
CL287,2
LPT30,2
AVLP599,2
CL256,2
CRE077,2
PLP245,2
GNG221,2
GNG032,2
SAD036,2
SLP441,2
MeVP45,2
GNG096,2
PRW045,2
IB064,2
WEDPN12,2
DNge076,2
AVLP413,2
VES016,2
GNG544,2
LHPV10d1,2
DNge139,2
M_l2PNl22,2
GNG280,2
FB5AB,2
DNg95,2
GNG313,2
AVLP370_a,2
AVLP720m,2
MeVC7a,2
CL107,2
VES067,2
DNge086,2
DNge133,2
SIP137m_a,2
GNG162,2
PS050,2
AN08B032,2
WED107,2
SMP179,2
LAL012,2
IB014,2
GNG561,2
MeVP25,2
GNG229,2
SIP111m,2
CB0141,2
LoVP103,2
GNG292,2
CL209,2
AVLP370_b,2
AVLP169,2
GNG510,2
V_l2PN,2
GNG154,2
VES025,2
SMP457,2
LAL111,2
ATL002,2
CL344_a,2
DNge088,2
CL055,2
PVLP002,2
AN03A008,2
SLP279,2
GNG149,2
SLP057,2
LAL156_b,2
CL027,2
VES056,2
PVLP211m_b,2
GNG123,2
CL144,2
MeVP50,2
DNg85,2
GNG166,2
LAL120_b,2
VES070,2
LAL045,2
DNg81,2
CL155,2
M_l2PNl23,2
AVLP098,2
DNp53,2
SLP070,2
GNG512,2
LAL170,2
AVLP257,2
AVLP035,2
DNg41,2
ALIN7,2
GNG548,2
MeVP60,2
CB0492,2
LAL026_b,2
VES017,2
DNp46,2
SLP250,2
Mi20,2
DNp25,2
P1_3b,2
PVLP018,2
GNG080,2
LAL081,2
DNg86,2
SMP169,2
WED209,2
AVLP019,2
GNG081,2
AVLP433_b,2
AVLP031,2
SMP385,2
SMP388,2
PPL203,2
GNG035,2
DNg33,2
AVLP504,2
PS060,2
LoVP79,2
VES005,2
AVLP509,2
AVLP437,2
AN08B020,2
AVLP713m,2
AN09B017e,2
CL028,2
CB0316,2
DNg20,2
GNG019,2
SLP374,2
SMP589,2
VM4_adPN,2
VES085_a,2
PLP096,2
MN5,2
SMP164,2
GNG090,2
SIP110m_a,2
SMP237,2
LAL184,2
LHAV3f1,2
ANXXX057,2
SMP551,2
LHAV3p1,2
MeVC10,2
AVLP266,2
ANXXX093,2
AVLP565,2
DNp21,2
DNa14,2
GNG306,2
FB6D,2
AOTU024,2
VES010,2
SMP011_a,2
FLA017,2
LHAD1f2,2
GNG517,2
SMP733,2
DNge096,2
LAL100,2
aMe13,2
GNG024,2
ANXXX102,2
AVLP033,2
AVLP443,2
ANXXX068,2
CL150,2
SMP744,2
SLP066,2
P1_11a,2
DNge106,2
PRW062,2
PS187,2
DNg17,2
DNae008,2
SMP165,2
SMP026,2
GNG169,2
GNG171,2
SLP234,2
GNG534,2
LPT110,2
CB1142,2
PRW066,2
DNge063,2
SIP031,2
OLVC4,2
SAD100,2
CL326,2
AVLP317,2
CB0285,2
DNg73,2
DNg62,2
AVLP157,2
DNge082,2
GNG469,2
SMP175,2
AVLP214,2
CL062_a1,2
PVLP150,2
DNge038,2
AVLP547,2
P1_11b,2
LAL168,2
MeVP27,2
M_vPNml55,2
DNge008,2
LAL121,2
PAL01,2
LT85,2
LoVP97,2
LAL152,2
PS311,2
GNG182,2
LHAV3k2,2
AVLP331,2
SMP202,2
DNpe035,2
IB005,2
IB023,2
GNG130,2
PLP035,2
CL029_a,2
AN06B040,2
LAL072,2
LHPV6g1,2
PVLP201m_a,2
LoVP88,2
AVLP021,2
AN06B004,2
GNG547,2
AVLP318,2
LoVP42,2
SLP207,2
AVLP578,2
CB0598,2
SIP110m_b,2
DNg61,2
LHPV6a10,2
DNg97,2
SMP157,2
CB0633,2
CL260,2
SMP495_a,2
GNG235,2
AVLP159,2
GNG173,2
LAL053,2
GNG307,2
GNG487,2
PS157,2
LPT29,2
GNG122,2
AN17A026,2
DNg89,2
GNG498,2
LAL158,2
GNG328,2
LAL154,2
GNG044,2
VES011,2
SMP541,2
CRE022,2
AVLP430,2
PRW003,2
LoVP106,2
AN17B005,2
CB2521,2
CL158,2
AN27X015,2
AVLP507,2
Lat5,2
SMP028,2
CL022_b,2
IB021,2
AVLP520,2
MeVP32,2
SMP181,2
GNG093,2
MeVC24,2
GNG312,2
LoVP63,2
GNG501,2
LHPV10c1,2
DNg63,2
CRZ02,2
GNG473,2
OA-ASM3,2
SLP067,2
GNG054,2
aMe3,2
CL327,2
PS265,2
PS181,2
DNge131,2
VES205m,2
CL214,2
CB0204,2
PS027,2
AVLP281,2
PRW056,2
AN17A002,2
CL022_c,2
CB0607,2
lLN10,2
CL316,2
PS063,2
DNp65,2
AVLP088,2
AVLP218_a,2
AVLP217,2
GNG460,2
DNg42,2
WED071,2
PS048_b,2
SLP068,2
AN27X003,2
LAL007,2
IB017,2
SMP553,2
SLP061,2
GNG529,2
LAL193,2
PS327,2
SMP386,2
CB3588,2
CB3544,2
LAL099,2
GNG491,2
ANXXX250,2
GNG056,2
GNG188,2
SIP117m,2
GNG342,2
DNg69,2
AN10B018,2
PRW064,2
VES072,2
PS171,2
GNG189,2
CRE013,2
GNG101,2
PS117_a,2
LAL195,2
LHPV8a1,2
GNG286,2
DNpe041,2
DNg76,2
CB2940,2
DNge173,2
SMP185,2
AVLP371,2
SMP503,2
GNG216,2
LT67,2
CL130,2
AVLP506,2
LAL001,2
PRW068,2
LoVP58,2
SMP200,2
PLP094,2
GNG565,2
GNG048,2
PRW002,2
MBON18,2
PPL105,2
SMP050,2
PS091,2
LoVP73,2
DNg64,2
AVLP322,2
MeVP42,2
AN17B012,2
DNge127,2
DNge077,2
LHAV3m1,2
CB3682,2
AVLP261_b,2
LAL046,2
PRW074,2
CL199,2
DNae006,2
LHPV7c1,2
SAD099,2
SLP455,2
PLP247,2
GNG057,2
GNG186,2
SLP456,2
CL321,2
PLP020,2
AN09B017g,2
DNpe040,2
WED181,2
VES004,2
PVLP217m,2
AVLP418,2
GNG052,2
PVLP063,2
SMP402,2
GNG072,2
GNG308,2
DNg05_a,2
M_smPNm1,2
VES002,2
LHAV2k8,2
GNG552,2
M_ilPNm90,2
SMP389_b,2
AVLP548_g1,2
PLP229,2
DNpe028,2
GNG113,2
CB2465,2
GNG327,2
AOTU009,2
LAL119,2
VP2_l2PN,2
FB4X,2
LHPV5l1,2
SLP386,2
VES090,2
VP3+VP1l_ivPN,2
IB095,2
CL085_b,2
GNG214,2
LoVP70,2
PLP130,2
PS355,2
PRW046,2
PS185,2
LoVP47,2
GNG631,2
AVLP755m,2
VES071,2
LHPV9b1,2
DNp28,2
LT55,2
GNG664,2
GNG559,2
SLP236,2
AVLP398,2
GNG526,2
AN07B037_b,2
CL003,2
AN05B103,2
DNge078,2
FB6H,2
PS202,2
PS115,2
AVLP435_b,2
PS303,2
PRW047,2
AN06B025,2
DNES2,2
GNG231,2
SLP209,2
AN27X022,2
CB0510,2
GNG180,2
PS201,2
LHPV2h1,2
AVLP546,2
GNG593,2
CB2676,2
aMe22,2
SMP235,2
LAL052,2
IB101,2
IB116,2
GNG520,2
AVLP598,2
GNG148,2
AVLP216,2
AN09B002,2
SMP153_a,2
PLP196,2
SMP152,2
CRE080_b,2
SLP470,2
CB0079,2
GNG576,2
SMP150,2
LAL013,2
FB5I,2
LT72,2
PS231,2
CL263,2
SIP046,2
CB0259,2
SMP418,2
AN01A086,2
GNG059,2
PPL107,2
LHPV6m1,2
CL058,2
GNG191,2
GNG159,2
AVLP431,2
PLP006,2
SMP254,2
GNG178,2
OCG02b,2
LoVP67,2
vLN29,2
CB0630,2
IB058,2
SIP017,2
SAD085,2
PRW065,2
WED007,2
MN2Da,2
SIP137m_b,2
CB0431,2
CB0197,2
LAL163,2
IB096,2
DNge121,2
GNG211,2
GNG577,2
VES003,2
LoVP35,2
LHAV3h1,2
LAL055,2
LAL171,2
SMP041,2
LAL101,2
DNge184,2
DNp39,2
PLP250,2
GNG251,2
SMP234,2
CL335,2
DNge072,2
GNG234,2
SMP471,2
SMP273,2
AVLP184,2
MN13,2
PS320,2
GNG152,2
GNG508,2
WED182,2
ATL034,2
SLP379,2
GNG076,2
DNge052,2
SIP004,2
PRW071,2
ANXXX094,2
DNg09_b,2
GNG128,2
SMP253,2
SMP183,2
WEDPN11,2
AN06B037,2
SLP377,2
SMP154,2
AMMC037,2
LAL010,2
AVLP263,2
CB0645,2
WED205,2
GNG639,2
AVLP548_f1,2
AVLP454_b6,2
BiT,2
SMP013,2
GNG486,2
CL071_a,2
AVLP330,2
SMP080,2
LHAV3e3_b,2
CB0695,2
GNG640,2
DNge016,2
LoVP68,2
SAD034,2
PS183,2
PS199,2
ATL008,2
PS053,2
SLP247,2
aMe6a,2
SIP018,2
AVLP015,2
CL201,2
FB1I,2
VP4_vPN,2
VA1d_vPN,2
AN09B011,2
GNG532,2
ATL029,2
DNge147,2
SMP159,2
GNG074,2
SMP512,2
PRW061,2
SLP439,2
GNG199,2
GNG203,2
GNG580,2
SLP080,2
ATL041,2
CL012,2
CB0682,2
ATL006,2
WED008,2
AVLP454_b5,2
CL021,2
CL010,2
PLP116,2
CB0029,2
AVLP735m,2
DNge057,2
GNG132,2
PLP080,2
SMP311,2
SMP201,2
PLP144,2
LAL143,2
AVLP152,2
DNg47,2
VES105,2
AVLP162,2
CL288,2
LHAV3k5,2
GNG063,2
SMP596,2
SMP188,2
AOTU045,2
PRW055,2
GNG042,2
FB4C,2
SMP010,2
ALON2,2
GNG085,2
AVLP446,2
CB3692,2
M_adPNm3,2
AN17B009,2
AVLP090,2
LoVP59,2
LAL166,2
LoVP107,2
CL236,2
CB3690,2
PRW049,2
SMP040,2
LHAV3e3_a,2
AVLP025,2
CL360,2
AVLP454_a2,2
PLP197,2
DNg46,2
PS083_c,2
MeVP48,2
DNge097,2
CL175,2
GNG045,2
DNg58,2
GNG503,2
PRW001,2
PRW067,2
VES014,2
SIP132m,2
DNge175,2
GNG550,2
GNG190,2
CL317,2
GNG176,2
LHAV6g1,2
LoVP72,2
AN17A050,2
SMP384,2
AVLP155_a,2
WEDPN5,2
ANXXX002,2
PS182,2
LAL153,2
DNge030,2
LoVP40,2
SMP178,2
CL032,2
PS314,2
AN10B017,2
LoVP48,2
GNG479,2
VES073,2
GNG531,2
CL078_a,2
LPN_b,2
AN09B017d,2
GNG542,2
GNG204,2
DNge012,2
GNG079,2
VES043,2
LAL181,2
SMP504,2
PS262,2
LNOa,2
GNG177,2
LAL160,2
PhG1b,2
AVLP439,2
PS083_a,2
LAL029_e,2
MeVP40,2
GNG524,2
CL179,2
DNge081,2
MBON24,2
SLP132,2
CL200,2
AVLP447,2
AVLP024_c,2
ANXXX071,2
GNG071,2
LHAV2b2_d,2
CL093,2
LoVP46,2
LT76,2
GNG530,2
CL070_a,2
LAL002,2
LHAD1h1,2
CL057,2
DNg45,2
PS334,2
SLP305,2
DNg21,2
DNg107,2
CB0282,2
PRW052,2
IB025,2
AOTU065,2
AVLP252,2
DNge058,2
PVLP026,2
LHPV4j3,2
CL073,2
IB117,2
PLP022,2
AN17A076,2
OCC01b,2
AVLP595,2
IB020,2
GNG077,2
AN23B001,2
CL368,2
FB4G,2
GNG167,2
M_l2PNm17,2
FB5AA,2
PS099_a,2
CB1702,2
SMP547,2
GNG521,2
LHPV4m1,2
SMP580,2
aMe24,2
DNge064,2
SMP335,2
DNge013,2
WED165,2
LAL029_b,2
VP5+VP3_l2PN,2
PS249,2
SMP044,2
SMP422,2
LHPV6c1,2
GNG201,2
Pm7_Li28,2
WEDPN2B_b,2
GNG157,2
SAD070,2
LHAD1c2b,2
AVLP097,2
AN07B017,2
SMP269,2
SMP556,2
LAL146,2
WED122,2
VP2+VC5_l2PN,2
SLP032,2
AVLP253,2
AVLP024_a,2
DNge029,2
VES057,2
FB6O,2
CL205,2
ATL017,2
PS082,2
SIP026,2
PS310,2
DNge034,2
SMP015,2
GNG582,2
GNG040,2
PVLP201m_d,2
GNG343,2
IB118,2
GNG135,2
GNG061,2
AVLP091,2
GNG305,2
LoVP30,2
aSP-g3Am,2
AVLP170,2
AVLP024_b,2
VP1m+VP2_lvPN1,2
DNpe033,2
IB065,2
PS081,2
P1_1b,2
GNG065,2
CL362,2
AVLP155_b,2
WEDPN10A,2
GNG259,2
FB6E,2
AVLP041,2
LT60,2
SMP238,2
CRZ01,2
CL070_b,2
FB6F,2
LoVP69,2
SMP198,2
CL075_a,2
SIP019,2
AN08B025,2
SIP064,2
AN12B006,2
PLP232,2
PS358,2
CL102,2
P1_9b,2
DNg01_b,2
LHPD5b1,2
PS127,2
SMP255,2
AVLP203_a,2
LHAV4a2,2
PVLP027,2
FB5H,2
l2LN21,2
GNG601,2
GNG223,2
ANXXX139,2
GNG172,2
SMP579,2
AN05B102d,2
AVLP260,2
CRE012,2
SMP158,2
IB048,2
PS068,2
LHPV4j4,2
PVLP126_b,2
GNG218,2
GNG519,2
PS178,2
PLP075,2
AN09B017c,2
ATL015,2
GNG213,2
AN18B022,2
SMP161,2
GNG200,2
SLP360_a,2
AN19B028,2
mAL4H,2
LAL054,2
GNG317,2
WED016,2
AVLP267,2
SMP192,2
AVLP470_a,2
GNG184,2
LoVP65,2
VES030,2
CB1421,2
AN19B025,2
GNG185,2
AVLP153,2
M_lvPNm39,2
CL095,2
PS085,2
LAL122,2
CB2824,2
SLP443,2
VP1d_il2PN,2
PVLP011,2
MeVP35,2
GNG637,2
GNG174,2
SLP074,2
ATL027,2
LAL162,2
LHAV6e1,2
P1_4b,2
AVLP268,2
VES098,2
SLP458,2
DNg94,2
LAL076,2
mAL_m7,2
AVLP737m,2
AN09B017b,2
AN17B016,2
CB0312,2
LHAV3q1,2
Lat4,2
SLP390,2
CL133,2
GNG067,2
CB0405,2
CB2682,2
IB047,2
MN8,2
LoVP57,2
GNG569,2
DNg23,2
SLP208,2
DNge134,2
GNG264,2
PS170,2
AVLP719m,2
AN10B026,2
SMPp&v1B_M02,2
AVLP470_b,2
GNG156,2
M_l2PNm15,2
AVLP108,2
PS158,2
CL136,2
GNG543,2
GNG365,2
GNG212,2
GNG252,2
LAL147_c,2
ANXXX218,2
CB0046,2
LT69,2
ICL005m,2
GNG187,2
CB0440,2
CB2691,2
GNG527,2
GNG206,2
SLP034,2
IB050,2
GNG053,2
AVLP175,2
GNG228,2
LAL192,2
SLP385,2
GNG219,2
CB1858,2
AN09B017a,2
LC39b,2
LAL129,2
GNG170,2
ANXXX082,2
CB0670,2
CB2281,2
LHPV6o1,2
SMP506,2
VES091,2
PS312,2
SIP086,2
ATL032,2
DNa07,2
AVLP341,2
PLP008,2
SMP505,2
DNpe036,2
DNge174,2
SMP372,2
AVLP299_a,2
VP3+_vPN,2
WED081,2
AN08B027,2
SMP375,2
SMP555,2
AN09B007,2
LHPD2d1,2
PLP121,2
GNG241,2
GNG468,2
PVLP200m_b,2
SMP546,2
SMP339,2
PLP262,2
GNG390,2
AN27X016,2
DNg02_d,2
SLP382,2
VES076,2
AN10B021,2
SMP276,2
AN06B034,2
DNg12_d,2
SMP507,2
SLP381,2
CL123_a,2
AVLP202,2
PLP123,2
AN05B102c,2
LAL128,2
Li37,2
GNG459,2
SMP256,2
CL067,2
PS200,2
AN02A009,2
SLP269,2
MeVP63,2
CL097,2
AN05B023d,2
AVLP511,2
ATL040,2
AN18B001,2
AN06B057,2
CL123_d,2
LAL140,2
WED202,2
PRW013,2
DNxl114,2
TuTuB_a,2
SMP037,2
LHAV2k6,2
AN02A017,2
PS041,2
SLP075,2
PS280,2
PS347_a,2
CB0396,2
IB110,2
CL108,2
GNG220,2
PS092,2
PS160,2
AN03B094,2
PS352,2
PRW053,2
GNG175,2
AVLP075,2
PS139,2
ATL003,2
SLP442,2
AN19B049,2
PVLP200m_a,2
FB2H_b,2
DNge105,2
AVLP161,2
AVLP342,2
FB6B,2
SMP186,2
AVLP132,2
GNG483,2
PLP076,2
GNG086,2
GNG489,2
CB1910,2
AVLP454_b3,2
AVLP212,2
AVLP102,2
LHAV3k6,2
M_vPNml79,2
GNG591,2
AN06B026,2
GNG066,2
SAD021_b,2
aIPg4,2
PRW069,2
SLP365,2
AVLP194_b1,2
PS108,2
ANXXX131,2
PS347_b,2
GNG564,2
GNG195,2
ATL026,2
PS215,2
CB3067,2
GNG244,2
PS313,2
CL246,2
CL123_c,2
IB060,2
LoVP60,2
WED194,2
SMP053,2
CL266_a2,2
AOTU029,2
CL352,2
AOTU016_a,2
SMP333,2
LHAV3a1_c,2
VES077,2
SLP376,2
SLP397,2
LAL197,2
LHAD1k1,2
GNG602,2
DNp16_a,2
LHPD4d1,2
GNG192,2
FB6N,2
AVLP158,2
DNg77,2
AVLP428,2
GNG055,2
AN12A003,2
AOTU026,2
GNG208,2
SMP369,2
DNg02_f,2
SMP116,2
CL123_e,2
PLP058,2
GNG226,2
DNge021,2
AN09B027,2
LHAV3k3,2
CB2330,2
CRE009,2
MeVP61,2
CB0224,2
LHPV6i2_a,2
SLP248,2
P1_10a,2
ANXXX050,2
CL026,2
LHPV4e1,2
IB026,2
PLP170,2
AN05B025,2
SLP258,2
AVLP203_b,2
ALON1,2
AN09B003,2
SLP355,2
SMP532_b,2
AVLP460,2
AN17B007,2
LHPD2d2,2
CB2935,2
GNG194,2
AN05B023c,2
AVLP101,2
LHAV4l1,2
M_vPNml51,2
LAL164,2
CL314,2
WED146_a,2
AN02A005,2
KCg-s1,2
PPM1204,2
SLP373,2
CL151,2
PLP214,2
AN06B090,2
SMP582,2
WED089,2
DNpe037,2
CB1973,2
GNG573,2
LoVP99,2
LH005m,2
CL161_a,2
SMP045,2
LHPV6p1,2
LoVP44,2
LHAV3k4,2
SLP368,2
AN18B004,2
SLP048,2
GNG485,2
CL266_b1,2
WED083,2
LHAV6h1,2
LT54,2
LAL017,2
CRE102,2
PLP258,2
SLP073,2
WEDPN10B,2
PLP169,2
LAL029_c,2
LHAV4g17,2
AVLP760m,2
SAD021,2
SMP189,2
SLP011,2
PS093,2
AOTU028,2
GNG245,2
LHAD2e1,2
LAL029_d,2
GNG630,2
GNG197,2
FB6G,2
SLP072,2
P1_2b,2
CB0657,2
LHPV2i2_b,2
LT59,2
SMP513,2
AVLP203_c,2
CL072,2
SLP184,2
P1_3a,2
SLP215,2
LHAV2o1,2
LHPD5f1,2
CL250,2
AVLP601,2
SMP745,2
SLP391,2
LHAV3e4_b,2
CRE007,2
SMP038,2
CB1314,2
CB3630,2
vLN28,2
ATL016,2
AN03A002,2
SLP404,2
SMP042,2
PVLP078,2
LoVP34,2
CL266_a1,2
AN23B003,2
AN08B069,2
CB3594,2
SMP249,2
IB121,2
ATL011,2
LAL186,2
SLP077,2
LHPV7b1,2
VES065,2
LAL029_a,2
LAL176,2
FLA019,2
SLP069,2
FB4P_c,2
CL025,2
CL088_a,2
SMP531,2
SLP437,2
SLP149,2
DNge144,2
SLP378,2
AN09B016,2
DNg12_h,2
CB1688,2
ANXXX462a,2
DNpe010,2
ATL038,2
OCG03,2
SMP732,2
CB0356,2
SLP460,2
CL180,2
IB068,2
CB2316,2
AMMC029,2
CB3595,2
AVLP763m,2
AN19B024,2
ANXXX030,2
LAL208,2
AVLP173,2
LT47,2
GNG256,2
AVLP522,2
GNG083,2
P1_13a,2
DNge110,2
AVLP095,2
IB059_a,2
AMMC010,2
CL062_b1,2
PLP221,2
SMP119,2
MeVP39,2
ANXXX174,2
SLP071,2
LHAV3i1,2
SLP155,2
LoVP36,2
PRW051,2
PVLP201m_b,2
v2LN37,2
AVLP332,2
GNG210,2
PLP132,2
SLP202,2
CB3879,2
LHPD5c1,2
GNG237,2
VES040,2
CB3631,2
GNG222,2
SMP514,2
CB3400,2
CB3488,2
AN06A015,2
PVLP079,2
ATL043,2
CB3561,2
PLP036,2
SMP494,2
DNge183,2
ANXXX055,2
SLP341_b,2
AOTU036,2
GNG560,2
DNge178,2
ANXXX075,2
AN05B102b,2
CB2627,2
LHCENT12a,2
AVLP296_b,2
CL088_b,2
AN07B106,2
ANXXX165,2
CB1714,2
SLP231,2
ANXXX005,2
SLP047,2
INXXX056,2
LHAV8a1,2
aMe6b,2
AOTU006,2
LHAV6b1,2
AVLP454_b1,2
SMP313,2
SMP390,2
SMP336,2
DNg57,2
ANXXX151,2
PLP143,2
SLP221,2
P1_2c,2
LHAV3d1,2
AN01A033,2
SMP389_c,2
aIPg_m3,2
AVLP193,2
CB3619,2
CB3906,2
AN02A025,2
WED018,2
LHPV2i2_a,2
PRW011,2
PLP007,2
CB1247,2
PLP239,2
AVLP552,2
WED045,2
GNG260,2
GNG247,2
SMP600,2
SLP136,2
CB2620,2
PVLP030,2
AN09B014,2
SMP530_a,2
CB2093,2
M_lv2PN9t49_b,2
CL266_a3,2
SAD074,2
GNG658,2
AVLP048,2
CB1678,2
SLP058,2
AVLP548_f2,2
WED084,2
PVLP075,2
DNp16_b,2
AN23B004,2
GNG341,2
AVLP723m,2
PS029,2
AOTU048,2
SMP257,2
SMP340,2
VES102,2
MBON23,2
AN09B059,2
AVLP419_b,2
SLP255,2
SMP712m,2
SMP395,2
AVLP093,2
PS174,2
LAL027,2
VL1_vPN,2
IB015,2
CB2371,2
DNp72,2
SMP291,2
AVLP454_b2,2
PVLP125,2
CB1405,2
PhG1a,2
LHPV4l1,2
CB3661,2
CB3459,2
PPL104,2
SMP180,2
GNG075,2
FB4D_a,2
CL086_d,2
LHAD1j1,2
SMP240,2
PLP002,2
AVLP373,2
CB1672,2
CB0280,2
WEDPN2B_a,2
CB1139,2
CRE089,2
AN08B086,2
PRW063,2
AOTU013,2
AVLP483,2
LAL147_b,2
PRW040,2
LoVP29,2
CB0390,2
AN08B013,2
CB2512,2
IB059_b,2
AN19B110,2
CB1632,2
AN10B008,2
AVLP094,2
SIP065,2
SLP360_b,2
LT65,2
SLP126,2
SLP393,2
ICL010m,2
LHAV4j1,2
LAL008,2
AVLP129,2
AN23B010,2
GNG447,2
AN19B014,2
GNG038,2
AN13B002,2
AN09B034,2
CRE080_a,2
LoVP41,2
AN27X008,2
CL123_b,2
AN08B048,2
CB1959,2
GNG215,2
PS338,2
LHAV2b2_c,2
CB3676,2
ICL004m_a,2
CB3863,2
LHPV1d1,2
AVLP334,2
AN12B005,2
AVLP381,2
GNG567,2
CL085_c,2
ATL004,2
PS161,2
WED051,2
M_vPNml52,2
AVLP596,2
CL142,2
LAL115,2
DNg12_g,2
DNg83,2
GNG261,2
SAD101,2
ICL011m,2
FB7H,2
ATL025,2
AN08B050,2
AVLP221,2
GNG249,2
CB3961,2
CB2954,2
IB062,2
LAL177,2
SLP271,2
AVLP224_b,2
AN06B089,2
SLP473,2
SMP542,2
AVLP320_b,2
FB6V,2
SIP067,2
CL062_b2,2
PS114,2
FLA018,2
aPhM2b,2
dMS9,2
PVLP201m_c,2
SLP210,2
GNG257,2
SLP394,2
SMP561,2
CB2489,2
AVLP180,2
CB3277,2
VES100,2
AN10B009,2
CL068,2
SMP115,2
PVLP089,2
PhG10,2
AVLP449,2
FB4Q_a,2
FB2I_b,2
CL089_a1,2
AN17A004,2
CL141,2
DNg67,2
FB6Z,2
CB0218,2
TuTuB_b,2
AVLP304,2
WED020_a,2
LHAV6b4,2
CB0374,2
CRE105,2
CL315,2
CL090_a,2
LHPV4a7_d,2
CL126,2
ANXXX006,2
VES095,2
AVLP255,2
AN09B026,2
VES094,2
CB1655,2
LHPV4j2,2
SMP560,2
SLP252_b,2
LC35b,2
AN09B019,2
vLN26,2
GNG202,2
SMP727m,2
IB083,2
CB1960,2
AN18B023,2
LHPV10a1a,2
PhG11,2
VES039,2
FB4D_c,2
CB3433,2
SMP508,2
PLP066,2
GNG536,2
CB3427,2
ANXXX191,2
aMe23,2
AVLP579,2
CB2855,2
CB1995,2
CB0656,2
AN05B035,2
CB2595,2
AVLP404,2
LHPV4a11,2
PS330,2
CB2689,2
CL143,2
